0.000000000000000000e+00,4.568042021031990529e-01,1.000000000000000000e+00,1.689405119802136479e-01,5.332595948291908305e-01,9.470659468210422816e-01,9.901599452013948310e-02,5.885945804845266194e-01,8.443737387764299607e-01,6.419784344287557398e-02,6.316983914854401583e-01,7.574358214799702393e-01,3.279707875717149945e-02,6.867561834536715093e-01,7.026408125178624786e-01,0.000000000000000000e+00,5.139660048696285122e-01,6.724435773033367036e-01,1.346612987779074733e-01,5.405396859108595464e-01,5.477433824020874198e-01,1.129986577259822073e-01,5.542533882696234482e-01,4.756302540867637929e-01,9.214914448590576235e-02,5.650165743381271310e-01,4.100473990673078606e-01,7.583733248996171739e-02,4.547782555821866524e-01,6.641119431973596665e-01,1.455631298540041307e-01,4.476014538912923002e-01,5.301545682963271222e-01,1.358870511374702383e-01,4.421018653791686237e-01,4.525860596363812660e-01,1.138825320917645489e-01,4.359525118484824380e-01,3.848749191422084492e-01,9.342324390953503366e-02,4.080852602674303609e-01,6.893501060302458239e-01,1.460796827687660115e-01,3.841274389178498394e-01,5.781405947136484258e-01,1.311485218982499090e-01,3.685173577294603153e-01,5.127089105633065858e-01,1.042553495093612725e-01,3.550471470730468537e-01,4.526518196066330879e-01,8.309038749011095348e-02,3.719294653421580943e-01,7.351078969555651099e-01,1.379202607958220361e-01,3.333623473514581437e-01,6.664344517717148975e-01,1.226767785978422759e-01,3.081997314218964945e-01,6.238594434065842798e-01,1.052241659773429094e-01,2.868888259374173799e-01,5.771011761838553689e-01,9.110594989532092014e-02
0.000000000000000000e+00,4.772304306425411702e-01,1.000000000000000000e+00,1.726784475980657763e-01,5.433816350396795114e-01,9.627067326838744110e-01,7.906318591761901660e-02,5.888730022401810205e-01,8.768542170678083059e-01,4.263102958435250472e-02,6.260041030584631017e-01,8.020999860310323859e-01,2.098374685018565902e-02,6.692442690620281631e-01,7.328482502720403691e-01,0.000000000000000000e+00,5.748604568398787418e-01,7.126271013661925613e-01,1.146572571115162115e-01,6.066953358372521032e-01,5.903606529729684693e-01,1.095616663905461668e-01,6.243439139454443065e-01,5.100373296482810792e-01,1.037520959239309204e-01,6.368216059645415150e-01,4.510386229717430195e-01,9.932271343418992704e-02,5.267084107591928355e-01,7.068179476269946804e-01,1.571328771354353060e-01,5.474633676425236795e-01,5.762112357675845953e-01,1.645643192905145713e-01,5.556348498899554844e-01,4.982781286144902233e-01,1.631792934721343347e-01,5.633823814447870282e-01,4.380810726389094412e-01,1.599192266176792665e-01,4.846211906103401468e-01,7.192179563637181028e-01,1.910817399054960120e-01,4.934470804268966115e-01,6.112454700572156341e-01,1.981071175733171430e-01,4.923174713075565978e-01,5.471323140903914251e-01,1.936381889746122964e-01,4.908608568452816345e-01,4.963481647238547900e-01,1.876844242068675117e-01,4.506678546352637094e-01,7.390689984051775907e-01,2.150690281185038966e-01,4.398364343563894163e-01,6.648261646714397344e-01,2.207480504532280952e-01,4.287454524289843749e-01,6.195701492409363409e-01,2.178910665005807379e-01,4.190544100350925283e-01,5.786317473609479123e-01,2.148012741381253587e-01
0.000000000000000000e+00,4.806425402846940531e-01,1.000000000000000000e+00,1.753496350470671317e-01,5.462815061152819229e-01,9.631873929610501595e-01,8.025501536088501531e-02,5.914190732194208877e-01,8.783237154777365774e-01,4.343797942033530979e-02,6.293477370203370835e-01,8.048621195675985662e-01,2.138501086773128904e-02,6.720104603516664499e-01,7.361222880282083381e-01,0.000000000000000000e+00,5.773755682908731091e-01,7.118398500720297672e-01,1.190938713229837687e-01,6.092313222180330001e-01,5.912163220703589017e-01,1.143031945654019305e-01,6.263967400534339314e-01,5.096838131790415449e-01,1.086819401106210031e-01,6.378563048031953286e-01,4.504708001724283539e-01,1.042806100757749377e-01,5.299602501454200310e-01,7.071857223000430626e-01,1.618244312146763786e-01,5.503542975853285002e-01,5.779225045869539334e-01,1.702714434624534035e-01,5.572600789306945135e-01,4.999058032122413731e-01,1.699408821455799246e-01,5.641206987003434259e-01,4.388741906645047264e-01,1.674254432755405420e-01,4.879804237789868715e-01,7.199038354578708443e-01,1.955656875383215698e-01,4.967131865270116298e-01,6.137375907795926677e-01,2.029054053911128752e-01,4.943171639820780339e-01,5.489376307798454757e-01,1.994517958482074915e-01,4.919366624236467533e-01,4.958014938275257522e-01,1.942783033451744856e-01,4.539042962222844535e-01,7.406955057172359691e-01,2.190275673608831075e-01,4.428402918781004227e-01,6.683566561935703199e-01,2.251969281350032770e-01,4.307243506906349717e-01,6.264906592085550674e-01,2.236789617734495916e-01,4.198041071703229599e-01,5.884798690293151502e-01,2.217909639883763329e-01
0.000000000000000000e+00,5.032542650898240710e-01,9.997896000823565110e-01,1.105383020445401682e-01,5.708301124791519410e-01,1.000000000000000000e+00,7.334184200619327243e-02,6.353421232940980046e-01,9.597766103271442306e-01,4.904207386475557817e-02,6.838968032123422525e-01,9.163698972250076125e-01,2.537386899187591902e-02,7.315043321840741797e-01,8.953966557128266723e-01,0.000000000000000000e+00,6.159765479429831769e-01,8.023749095638990081e-01,7.496686420870313228e-02,6.641282671284196581e-01,7.249270121612225726e-01,5.167215090576920272e-02,6.907230118947290665e-01,6.778938866752277637e-01,3.318459997905955083e-02,7.134882049132811321e-01,6.334970838678761762e-01,1.885225224963231819e-02,5.764241349277106075e-01,7.691691964020092032e-01,7.244729835819850583e-02,6.062874951121786093e-01,6.707176880741784197e-01,5.378499644237746263e-02,6.217611794449469098e-01,6.125047541256901651e-01,3.353907407036391813e-02,6.348020317800878720e-01,5.570899829409191595e-01,1.595240269825988488e-02,5.371745963022331871e-01,7.660913461781962974e-01,6.511695937221505248e-02,5.488489031240415539e-01,6.730313454987879584e-01,4.331063275013488645e-02,5.549288752154099003e-01,6.154734227966924820e-01,2.042570402705930210e-02,5.606307910540180295e-01,5.646724212345316518e-01,3.751520312623829977e-03,4.981417032320286653e-01,7.848472301909672488e-01,5.359997430700819826e-02,4.866856814453709434e-01,7.142174611769944725e-01,3.428257819491957459e-02,4.755522858775115269e-01,6.689258536735127603e-01,1.890448139430893348e-02,4.668496924750498711e-01,6.256182900687442539e-01,7.034432385668747990e-03
0.000000000000000000e+00,5.027898799042828104e-01,9.997818305312595744e-01,1.118780344156411061e-01,5.693020467168757870e-01,1.000000000000000000e+00,7.332692961589730440e-02,6.335313865865519478e-01,9.584847242045904103e-01,4.883605628310661723e-02,6.826489218286166949e-01,9.143341908788694683e-01,2.519165886216533784e-02,7.300751005918263425e-01,8.923147467383271136e-01,0.000000000000000000e+00,6.149721241855606868e-01,8.022133940439792887e-01,7.678434011052956421e-02,6.629356189714451508e-01,7.245498734523009299e-01,5.377668894333793859e-02,6.897378778594871473e-01,6.774218544573590295e-01,3.541712104496192587e-02,7.128827723249041570e-01,6.329851870631052480e-01,2.124608496798879864e-02,5.763028660064628550e-01,7.697837283612444237e-01,7.518516692393743817e-02,6.061476657200339790e-01,6.717189185098144666e-01,5.737411398111439548e-02,6.218908971688913434e-01,6.128444287692249581e-01,3.761349387474378220e-02,6.351445760171295918e-01,5.568947831670810755e-01,2.034997637483399943e-02,5.371867173081813496e-01,7.666551843863202986e-01,6.854805958885509809e-02,5.481205998849625338e-01,6.732632123186845785e-01,4.783427670260317205e-02,5.542199572053837509e-01,6.149761586138589031e-01,2.601236437835283827e-02,5.599822458000074388e-01,5.642514079985042619e-01,9.943323749982094228e-03,4.981759680491898989e-01,7.846100971867592255e-01,5.745375029835130681e-02,4.866226455583179678e-01,7.125699877540554450e-01,3.889755736023593757e-02,4.760929428703714050e-01,6.666971802633866462e-01,2.433654432770388648e-02,4.680399136465536181e-01,6.231848624603749665e-01,1.307076213638223849e-02
0.000000000000000000e+00,5.025222485338818323e-01,9.977109882690176068e-01,1.142500152440366901e-01,5.688374778597844461e-01,1.000000000000000000e+00,7.400041552923157517e-02,6.328444646050854772e-01,9.602656664642568174e-01,4.887411822765284908e-02,6.817896027851598761e-01,9.159921573274262263e-01,2.512188057783335329e-02,7.301767760131295804e-01,8.950424250209495503e-01,0.000000000000000000e+00,6.148311440172744557e-01,8.030476011701740413e-01,7.762876856712223883e-02,6.632541144291739243e-01,7.261887303031377972e-01,5.486568154193801478e-02,6.897666982254048174e-01,6.789355979602440527e-01,3.676315761553181766e-02,7.125432067810524295e-01,6.345311414116487914e-01,2.278601778600653979e-02,5.762908222691346394e-01,7.695210476773791664e-01,7.744253970323304592e-02,6.069928736862286733e-01,6.718392986022579949e-01,5.971042684791884325e-02,6.231781050752963624e-01,6.127752580677203742e-01,4.005132879812876162e-02,6.367095564492386561e-01,5.569053921458410050e-01,2.294948966181093244e-02,5.374087860866965105e-01,7.653267916521931946e-01,7.223099876450479739e-02,5.489880745273041374e-01,6.725524233008890462e-01,5.159405738556966520e-02,5.553110079709844271e-01,6.144509292675738310e-01,2.991470645145865789e-02,5.612392069873399780e-01,5.636670824436853522e-01,1.405987496066823071e-02,4.985121143781426345e-01,7.822467727916726510e-01,6.249192982512370709e-02,4.872520657644469622e-01,7.102573615755093384e-01,4.415340804009964398e-02,4.769198091044692389e-01,6.649869375515905512e-01,2.968997968567736387e-02,4.692578987939274304e-01,6.218498248858335131e-01,1.855406273081906809e-02
0.000000000000000000e+00,7.650311824407853845e-01,8.084477741190353450e-01,1.131714379520802061e-01,8.341415662413570464e-01,8.314897524944998564e-01,6.457124155646132291e-02,8.965372377695467465e-01,7.982063296752035519e-01,3.715161707782812378e-02,9.454114275749168073e-01,7.520173910518359595e-01,1.832991622828066339e-02,1.000000000000000000e+00,7.232169193255064688e-01,0.000000000000000000e+00,8.668404593340490738e-01,6.386023639912260519e-01,5.435390583690976468e-02,9.148687070457814929e-01,5.603057328117746483e-01,3.994567542488082490e-02,9.434673033843635759e-01,5.050604608343559621e-01,3.123525483896127941e-02,9.658261074302890714e-01,4.601747066378405471e-01,2.398960862910132566e-02,8.222870365534226123e-01,6.036121310472704060e-01,7.182877275242613435e-02,8.542546420994214795e-01,5.078235520305930395e-01,5.817386180059983675e-02,8.754843281670376953e-01,4.412068212409389067e-01,4.880252029038911754e-02,8.917676086166560490e-01,3.819091781100329985e-01,4.145926658008719512e-02,7.769351595078747286e-01,5.966125334951533077e-01,8.763755535951481268e-02,7.897856411294127410e-01,5.042372411872945159e-01,7.361307371610906203e-02,7.999176009040531721e-01,4.385107299926799262e-01,6.319414663939236509e-02,8.069362936498067906e-01,3.856368058940108368e-01,5.678976774459695148e-02,7.330292639158282331e-01,6.091876357412119303e-01,9.999025644813784586e-02,7.254387159824779996e-01,5.385981248999313076e-01,8.989073609292722034e-02,7.196071355695062843e-01,4.917883423279998945e-01,8.298316444944403569e-02,7.135123083167500546e-01,4.519186620214620254e-01,7.846913676268488236e-02
0.000000000000000000e+00,7.533664656531273707e-01,8.007771555819254150e-01,1.034606963101497856e-01,8.332677150626016660e-01,8.027934621456294106e-01,6.205349802334381160e-02,9.035412351612115422e-01,7.579948226537609468e-01,4.083789686889963827e-02,9.544495194874673683e-01,7.047685929641767100e-01,2.061191737559839310e-02,1.000000000000000000e+00,6.684265609334435476e-01,0.000000000000000000e+00,8.742021740160113019e-01,5.853062166247787745e-01,8.902488267592897908e-02,9.212543496531190312e-01,5.028370014938405852e-01,7.534438001786382400e-02,9.477454967851220990e-01,4.520840278271416879e-01,6.249785332789566800e-02,9.672439387681515122e-01,4.077499957027750921e-01,5.238384425155645507e-02,8.335166591741622888e-01,5.477358147053592585e-01,9.256102920880426854e-02,8.641381922954798345e-01,4.475407357000126818e-01,8.721261538773267263e-02,8.823708855183997057e-01,3.839695204486383573e-01,7.288528853823993126e-02,8.949269575768746821e-01,3.282522559706356757e-01,5.985975306702073784e-02,7.914508581001903353e-01,5.399151447876069376e-01,8.921148339365506108e-02,8.018162302557521048e-01,4.423983260805869899e-01,7.949070790956684618e-02,8.093626228733380445e-01,3.790142328538734229e-01,6.264905821025514021e-02,8.158964330404759879e-01,3.247604774440915332e-01,4.962921184052124235e-02,7.487254834522898417e-01,5.541826558704371353e-01,8.035855330562874377e-02,7.358741058913417232e-01,4.755952551641440817e-01,7.055539839021039705e-02,7.269322768013881664e-01,4.245966489138069400e-01,6.047902172415094840e-02,7.211869828266541660e-01,3.781276747379191949e-01,5.280918931612922640e-02
0.000000000000000000e+00,7.519763619023641654e-01,8.030839916424805658e-01,1.026368359489207155e-01,8.329057504974018977e-01,8.021015407945892850e-01,6.497519177450870875e-02,9.037515195222580733e-01,7.528843446271631379e-01,4.418231616956614510e-02,9.535056374618910979e-01,6.963016566618701608e-01,2.242780487807898362e-02,1.000000000000000000e+00,6.641719639033523137e-01,0.000000000000000000e+00,8.719708032119786179e-01,5.808538575261751324e-01,9.404468623502358626e-02,9.198860043292645949e-01,4.981469759265074182e-01,8.010792243203808394e-02,9.470683553180446745e-01,4.469782938837006392e-01,6.649942246957142589e-02,9.680192434876666585e-01,4.016045857833459576e-01,5.540257048357283276e-02,8.316394621692543287e-01,5.443957257526435001e-01,9.295617300699371421e-02,8.631945450200980696e-01,4.423154913448247294e-01,8.830488807893109582e-02,8.804265677743201568e-01,3.792581633357970938e-01,7.373546708035277897e-02,8.925955837472165921e-01,3.227370023868395554e-01,5.955682313042647696e-02,7.898552496961781522e-01,5.383769759258881793e-01,8.475028519454208542e-02,8.026643447803099019e-01,4.412327933589459961e-01,7.716567306004812332e-02,8.105563972090883418e-01,3.780110080315150500e-01,6.121097830618497937e-02,8.171883532268278127e-01,3.238422595907171631e-01,4.738017819965923555e-02,7.472869753993688358e-01,5.546125540995537895e-01,7.065650017860584942e-02,7.338692974223606225e-01,4.756502550110101590e-01,6.216491021586034726e-02,7.250617081299107758e-01,4.234140658189642914e-01,5.258272499295720687e-02,7.198001884860847355e-01,3.747858860863515496e-01,4.431551462643307238e-02
0.000000000000000000e+00,6.814831069443089140e-01,1.000000000000000000e+00,6.643239717440237169e-02,7.323451654776436115e-01,9.655597175172693225e-01,5.107352090128567529e-02,7.717570515132177178e-01,9.106102594014573448e-01,3.849261341435309541e-02,8.049955910814798887e-01,8.697743962175001897e-01,2.326777167960299153e-02,8.412481690012825197e-01,8.528940603705857937e-01,7.367008381382342784e-03,7.273666776116488597e-01,8.088672104736218671e-01,5.840779938224046480e-02,7.448323952112072543e-01,7.323218233533650423e-01,4.609068832105855246e-02,7.531429982098096776e-01,6.872583464901700356e-01,3.486612498416742645e-02,7.599857903473862253e-01,6.459445613791645613e-01,2.531633889537430668e-02,6.916276264259738626e-01,8.028154151603870137e-01,5.081203633411400522e-02,6.927001809014631251e-01,7.223798532726976029e-01,4.235897713090332889e-02,6.932735151060923640e-01,6.745577568326135420e-01,3.037953608334751851e-02,6.929544702184882166e-01,6.321131695028154862e-01,1.895009047762342622e-02,6.605123058442171624e-01,8.187974557084536364e-01,3.984778272677425015e-02,6.388352710254587841e-01,7.529918122389641644e-01,2.825861298838621902e-02,6.244839521550992201e-01,7.122509848467124538e-01,1.335975928030960075e-02,6.147245239403333894e-01,6.733047580553859213e-01,1.894530709011646658e-03,6.353476134425894983e-01,8.506857555762263878e-01,2.640288721639520719e-02,6.043553499584117805e-01,8.101245657302655889e-01,1.648359368676213799e-02,5.839690162881235880e-01,7.836030720171763830e-01,7.479342354472746229e-03,5.673501767735644741e-01,7.542357215714843299e-01,0.000000000000000000e+00
